,ContentType,epoch
0,1.767965316772461,0
1,1.526434302330017,0
2,1.7277580499649048,0
3,1.6099218130111694,0
4,1.6300928592681885,0
5,1.6549420356750488,0
6,1.6372641324996948,0
7,1.582468032836914,0
8,1.6066603660583496,0
9,1.6338937282562256,0
10,1.6679539680480957,0
